"","y","X1","X2","X3"
"101",-0.688843186368306,0.0498001816826682,0.122259420539557,-0.441884723174934
"102",4.21388713319564,-1.31635379897098,-1.38559381720921,2.93788202787236
"103",0.657550494273453,-1.52329945343458,-1.22189540970048,0.906829537650836
"104",0.17332694799463,0.499460168173352,0.103395347092357,0.960149719300653
"105",-0.303753265343402,-0.0389633397592581,0.345797236817599,1.47930226571072
"106",2.18487168454326,0.058021828798823,0.365487063060508,0.731148114552136
"107",1.8325728200235,-0.181997161478437,-0.173935854209521,0.794146273931295
"108",2.60731165107506,-0.429571693409597,-0.760486718675169,0.774901859089423
"109",-3.57044783205858,1.51156466250076,1.9247034410608,-0.919063924237746
"110",0.595080444132753,1.02084091450057,1.12163707574024,0.553878226940397
"111",2.68534679782649,1.39123463227349,1.19274116861416,0.858667415577736
"112",4.55991852503626,-0.908386206658077,-0.986791693568429,1.75143683250708
"113",1.15080146052159,0.592920162922147,0.356461676478403,0.00670181826957652
"114",1.45245976986653,-1.57095635757508,-1.52153647207519,0.537716547815308
"115",0.016634562790146,1.31864984062576,1.04875038333471,-1.40990968931355
"116",-1.41066431478211,0.861761894778441,1.11525430036203,-0.762525270145181
"117",1.46258548644534,-0.0260090676971303,0.0813332558453948,0.640087132357394
"118",2.7886701612173,-0.216949223098413,-0.359176922655499,1.09693801982914
"119",1.15158604871202,1.24843149752448,0.858668863802071,-0.606889296289765
"120",1.48334429092873,-0.153094777889445,-0.368709899384699,0.531345387210445
"121",2.01155930572154,0.490010608026648,0.556287456439682,0.798850407359912
"122",0.464704008237567,-1.26461984755693,-0.595010911113599,0.115530249597319
"123",2.11523605158141,-1.75130366441434,-1.23500608843058,0.561603691755226
"124",1.27365228513204,0.225143875999975,0.256408338556309,0.583780523390067
"125",0.516134937998105,-0.0997991139618498,-0.112759351969769,-0.812487281251078
"126",2.63211724364584,-0.258371731297837,-0.343322935573078,-0.314822398413308
"127",0.544228381905427,-0.881573111072595,-0.996304753509124,0.333612028758458
"128",0.350162446687204,0.323966254700929,0.114898679668569,-0.548376740343806
"129",1.12572332062889,-2.13615805001169,-1.68355774188793,-0.121510783268797
"130",2.07352686748129,-0.840133394785317,-1.15837669760287,-0.351256164823367
"131",3.80208768615227,0.911417949874672,0.331476730758732,-0.851943173285764
"132",1.47899360070072,0.0653437951302401,0.302305770281222,0.0366620433747784
"133",-0.810660923486521,0.25025551405504,0.35083832821532,-0.987730470232584
"134",-0.00863418514039374,0.378573305968694,0.28757379960131,-1.02361741853414
"135",-0.593101249230712,0.362028322525296,0.323819398190024,0.0438959631688003
"136",2.48175988390059,-1.31670669257581,-1.08718602722646,-0.535410117680035
"137",0.308453713282849,-0.651748790684708,-0.69623925852394,0.591709374493905
"138",1.70114941323326,-1.71037826093059,-1.83971799355035,-0.159534355590612
"139",1.74988355671663,0.132774058666357,-0.271905141900597,-0.212729280833827
"140",1.89868561711909,-0.107117767414589,-0.187834922616605,-0.668179080992873
"141",-0.417777364881736,-0.525172772040985,-0.397118749635928,-1.71050186109792
"142",-0.455303691132011,0.837885701583394,0.453318437567832,-1.80055034112399
"143",2.37313341814008,-0.814872636464337,-0.394594779200947,1.62748749329115
"144",3.64614734054548,1.15222945147938,1.14257720569926,1.60608101685452
"145",-2.12608039498635,0.182426241650119,0.013601262578462,-2.6653779906198
"146",0.187403934204522,0.789966859924998,0.64540766825187,-1.89156318035293
"147",-1.52194982434461,0.421663074466827,0.987326153826921,-0.930760090149836
"148",0.76147413257102,0.497062546226414,0.434958710882651,-0.484958969682742
"149",2.52424731825633,-0.0399886587309498,-0.451883858660541,0.822470876376879
"150",1.67356911821642,0.507874690717548,0.485311530871985,0.428643200063239
